,FAC_NAME,FAC_LAT,FAC_LONG,DFR_URL,ID_NUMBER,ACTIVITY_LOCATION,ENFORCEMENT_IDENTIFIER,ENFORCEMENT_TYPE,ENFORCEMENT_DESC,ENFORCEMENT_AGENCY,ENFORCEMENT_ACTION_DATE,PMP_AMOUNT,FMP_AMOUNT,FSC_AMOUNT,SCR_AMOUNT
872,"904 POWDERWORX, LLC",30.325148,-81.74515600000002,http://echo.epa.gov/detailed-facility-report?fid=110005594918,FLD984175232,FL,115,FL115,DEP MEETING,S  ,03/31/2020,,,,
873,MONTGOMERY INDUSTRIES,30.348959999999998,-81.63077,http://echo.epa.gov/detailed-facility-report?fid=110005597639,FLD984183442,FL,125,FL125,DEP WARNING LETTER,S  ,02/22/1996,,,,
874,MONTEREY MUSHROOM FARM,28.750075,-81.607917,http://echo.epa.gov/detailed-facility-report?fid=110005615021,FLD984231209,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,04/29/2015,,1000.0,,
875,J & C AUTOMOTIVE REPAIR,30.33357,-81.59993,http://echo.epa.gov/detailed-facility-report?fid=110043990740,FLR000028613,FL,125,FL125,DEP WARNING LETTER,S  ,03/24/1997,,,,
876,CONSOLIDATED RIGGING & MARINE SUPPLY,30.3687,-81.65671,http://echo.epa.gov/detailed-facility-report?fid=110013302112,FLR000088849,FL,115,FL115,DEP MEETING,S  ,07/23/2012,,,,
877,CONSOLIDATED RIGGING & MARINE SUPPLY,30.3687,-81.65671,http://echo.epa.gov/detailed-facility-report?fid=110013302112,FLR000088849,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,07/20/2012,,3925.0,,
878,CONSOLIDATED RIGGING & MARINE SUPPLY,30.3687,-81.65671,http://echo.epa.gov/detailed-facility-report?fid=110013302112,FLR000088849,FL,125,FL125,DEP WARNING LETTER,S  ,03/23/2012,,,,
879,CONSOLIDATED RIGGING & MARINE SUPPLY,30.3687,-81.65671,http://echo.epa.gov/detailed-facility-report?fid=110013302112,FLR000088849,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/22/2014,,,,
880,CONSOLIDATED RIGGING & MARINE SUPPLY,30.3687,-81.65671,http://echo.epa.gov/detailed-facility-report?fid=110013302112,FLR000088849,FL,315,FL315,DEP CONSENT ORDER,S  ,09/25/2014,,8775.0,,
881,SAMMY WRIGHT PROPERTY,29.63072,-81.66329,http://echo.epa.gov/detailed-facility-report?fid=110042182615,FLR000168658,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,09/29/2010,,,,
882,SOUTHERN EAGLE AVIATION INC,29.66361,-81.68502,http://echo.epa.gov/detailed-facility-report?fid=110044939056,FLR000173716,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,12/15/2011,,,,
883,"ROYAL FOAM ENTERPRISES, INC.",30.33965,-81.63649000000002,http://echo.epa.gov/detailed-facility-report?fid=110021362684,FLR000179689,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,12/15/2011,,,,
884,MIKE PAGE INC,30.31035,-81.73087199999998,http://echo.epa.gov/detailed-facility-report?fid=110001762450,FLD020974085,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,08/04/2011,,,,
885,MARINE INDUSTRIAL SERVICES INC,30.329083,-81.630616,http://echo.epa.gov/detailed-facility-report?fid=110002528532,FLD032383945,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,05/31/2011,,,,
886,MARINE INDUSTRIAL SERVICES INC,30.329083,-81.630616,http://echo.epa.gov/detailed-facility-report?fid=110002528532,FLD032383945,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/05/2016,,,,
887,MARINE INDUSTRIAL SERVICES INC,30.329083,-81.630616,http://echo.epa.gov/detailed-facility-report?fid=110002528532,FLD032383945,FL,125,FL125,DEP WARNING LETTER,S  ,01/03/2002,,,,
888,NEXTRAN TRUCK CENTER,30.333809999999996,-81.69259,http://echo.epa.gov/detailed-facility-report?fid=110002536453,FLD079193017,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/23/1996,,,,
889,ELECTRO CHROMIUM CO INC,28.550877000000003,-81.3965,http://echo.epa.gov/detailed-facility-report?fid=110001749877,FLD982107211,FL,125,FL125,DEP WARNING LETTER,S  ,01/07/1992,,,,
890,MARINE INDUSTRIAL SERVICES INC,30.329083,-81.630616,http://echo.epa.gov/detailed-facility-report?fid=110002528532,FLD982150831,FL,125,FL125,DEP WARNING LETTER,S  ,05/16/1990,,,,
891,BENTON EXPRESS INC,30.357491999999997,-81.693433,http://echo.epa.gov/detailed-facility-report?fid=110005589764,FLD982162307,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,08/20/2007,,,,
892,BENTON EXPRESS INC,30.357491999999997,-81.693433,http://echo.epa.gov/detailed-facility-report?fid=110005589764,FLD982162307,FL,125,FL125,DEP WARNING LETTER,S  ,04/18/1994,,,,
893,WILLIES PAINT & BODY,28.521214,-81.385692,http://echo.epa.gov/detailed-facility-report?fid=110005276441,FLD982166951,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,08/20/1996,,,,
894,WILLIES PAINT & BODY,28.521214,-81.385692,http://echo.epa.gov/detailed-facility-report?fid=110005276441,FLD982166951,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,08/20/1996,,,,
895,FASTGLAS INC,30.363945,-81.695554,http://echo.epa.gov/detailed-facility-report?fid=110005597023,FLD984181438,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/29/2010,,,,
896,THE BRAKE SHOP,29.64211400000001,-81.674059,http://echo.epa.gov/detailed-facility-report?fid=110005644730,FLR000035949,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,03/31/2009,,,,
897,BIG RED SIGNS INC,30.022322999999997,-81.70474200000002,http://echo.epa.gov/detailed-facility-report?fid=110006158193,FLR000049486,FL,125,FL125,DEP WARNING LETTER,S  ,01/04/1999,,,,
898,GLOBAL PRINTING SERVICE,30.301895000000002,-81.743427,http://echo.epa.gov/detailed-facility-report?fid=110005277896,FLR000054809,FL,125,FL125,DEP WARNING LETTER,S  ,04/26/1999,,,,
899,DON OLSON TIRE,30.314019000000002,-81.599533,http://echo.epa.gov/detailed-facility-report?fid=110005660533,FLR000063099,FL,125,FL125,DEP WARNING LETTER,S  ,02/18/2000,,,,
900,WEARHOUSE CLEANERS,30.361664,-81.604164,http://echo.epa.gov/detailed-facility-report?fid=110012541339,FLR000069609,FL,125,FL125,DEP WARNING LETTER,S  ,10/27/2000,,,,
901,UPS FREIGHT,30.36608,-81.66995,http://echo.epa.gov/detailed-facility-report?fid=110009072948,FLR000130781,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,09/27/2010,,,,
902,"HANDI STORAGE TRAILER RENTALS, INC",29.980140999999996,-81.659627,http://echo.epa.gov/detailed-facility-report?fid=110002515065,FL0000013672,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,03/22/2007,,,,
903,EVERGREEN TRAILS INC DBA HORIZON COACH LINES,28.505013,-81.444777,http://echo.epa.gov/detailed-facility-report?fid=110002525982,FLD004085734,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,09/17/1996,,3400.0,,
904,EVERGREEN TRAILS INC DBA HORIZON COACH LINES,28.505013,-81.444777,http://echo.epa.gov/detailed-facility-report?fid=110002525982,FLD004085734,FL,115,FL115,DEP MEETING,S  ,06/26/1996,,,,
905,EVERGREEN TRAILS INC DBA HORIZON COACH LINES,28.505013,-81.444777,http://echo.epa.gov/detailed-facility-report?fid=110002525982,FLD004085734,FL,125,FL125,DEP WARNING LETTER,S  ,05/01/2006,,,,
906,EVERGREEN TRAILS INC DBA HORIZON COACH LINES,28.505013,-81.444777,http://echo.epa.gov/detailed-facility-report?fid=110002525982,FLD004085734,FL,315,FL315,DEP CONSENT ORDER,S  ,11/09/1999,,12475.0,,
907,EVERGREEN TRAILS INC DBA HORIZON COACH LINES,28.505013,-81.444777,http://echo.epa.gov/detailed-facility-report?fid=110002525982,FLD004085734,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,07/03/2012,,,,
908,EVERGREEN TRAILS INC DBA HORIZON COACH LINES,28.505013,-81.444777,http://echo.epa.gov/detailed-facility-report?fid=110002525982,FLD004085734,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,06/22/2006,,5220.0,,
909,EVERGREEN TRAILS INC DBA HORIZON COACH LINES,28.505013,-81.444777,http://echo.epa.gov/detailed-facility-report?fid=110002525982,FLD004085734,FL,125,FL125,DEP WARNING LETTER,S  ,04/06/1999,,,,
910,EVERGREEN TRAILS INC DBA HORIZON COACH LINES,28.505013,-81.444777,http://echo.epa.gov/detailed-facility-report?fid=110002525982,FLD004085734,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,03/01/2007,,,,
911,EVERGREEN TRAILS INC DBA HORIZON COACH LINES,28.505013,-81.444777,http://echo.epa.gov/detailed-facility-report?fid=110002525982,FLD004085734,FL,115,FL115,DEP MEETING,S  ,04/27/1999,,,,
912,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FLD050768548,FL,125,FL125,DEP WARNING LETTER,S  ,04/07/1994,,,,
913,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FLD050768548,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,06/11/2012,,,,
914,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FLD050768548,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,09/13/2007,,,,
915,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FLD050768548,FL,115,FL115,DEP MEETING,S  ,07/05/1994,,,,
916,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FLD050768548,FL,125,FL125,DEP WARNING LETTER,S  ,10/15/1996,,,,
917,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FLD050768548,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,05/19/2017,,,,
918,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FLD050768548,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,07/06/1994,,,,
919,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,FLD050768548,FL,125,FL125,DEP WARNING LETTER,S  ,03/03/1999,,,,
920,WESTWAY FEED PRODUCTS LLC,30.352134000000003,-81.624137,http://echo.epa.gov/detailed-facility-report?fid=110008326365,FLD055341028,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/31/2003,,,,
921,WESTWAY FEED PRODUCTS LLC,30.352134000000003,-81.624137,http://echo.epa.gov/detailed-facility-report?fid=110008326365,FLD055341028,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,01/30/2013,,,,
922,ORLANDO REGIONAL MEDICAL CENTER,28.526001,-81.377826,http://echo.epa.gov/detailed-facility-report?fid=110002536881,FLD082406638,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,10/16/2017,,,,
923,ORLANDO REGIONAL MEDICAL CENTER,28.526001,-81.377826,http://echo.epa.gov/detailed-facility-report?fid=110002536881,FLD082406638,FL,115,FL115,DEP MEETING,S  ,01/25/2006,,,,
924,ORLANDO REGIONAL MEDICAL CENTER,28.526001,-81.377826,http://echo.epa.gov/detailed-facility-report?fid=110002536881,FLD082406638,FL,125,FL125,DEP WARNING LETTER,S  ,12/22/2005,,,,
925,ORLANDO REGIONAL MEDICAL CENTER,28.526001,-81.377826,http://echo.epa.gov/detailed-facility-report?fid=110002536881,FLD082406638,FL,125,FL125,DEP WARNING LETTER,S  ,09/24/1987,,,,
926,ORLANDO REGIONAL MEDICAL CENTER,28.526001,-81.377826,http://echo.epa.gov/detailed-facility-report?fid=110002536881,FLD082406638,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,07/14/2006,,39170.0,,
927,ORLANDO REGIONAL MEDICAL CENTER,28.526001,-81.377826,http://echo.epa.gov/detailed-facility-report?fid=110002536881,FLD082406638,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,04/02/2012,,,,
928,FLORIDA COLLISION & SERVICE CENTER,29.676603000000004,-82.31925799999998,http://echo.epa.gov/detailed-facility-report?fid=110032985624,FLD118666130,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,11/18/2011,,,,
929,PSC CONTAINER SERIVICES LLC,30.362302000000003,-81.627961,http://echo.epa.gov/detailed-facility-report?fid=110000787916,FLD980840870,FL,125,FL125,DEP WARNING LETTER,S  ,01/20/1995,,,,
930,PSC CONTAINER SERIVICES LLC,30.362302000000003,-81.627961,http://echo.epa.gov/detailed-facility-report?fid=110000787916,FLD980840870,FL,115,FL115,DEP MEETING,S  ,03/22/1995,,,,
931,PSC CONTAINER SERIVICES LLC,30.362302000000003,-81.627961,http://echo.epa.gov/detailed-facility-report?fid=110000787916,FLD980840870,FL,125,FL125,DEP WARNING LETTER,S  ,09/01/1999,,,,
932,RYDER TRUCK SALES,30.33664000000001,-81.70711999999997,http://echo.epa.gov/detailed-facility-report?fid=110002550971,FLD981859150,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,03/11/2011,,,,
933,FEDEX GROUND ORLANDO,28.461953,-81.427714,http://echo.epa.gov/detailed-facility-report?fid=110005641699,FLR000030817,FL,115,FL115,DEP MEETING,S  ,11/14/2019,,,,
934,FEDEX GROUND ORLANDO,28.461953,-81.427714,http://echo.epa.gov/detailed-facility-report?fid=110005641699,FLR000030817,FL,115,FL115,DEP MEETING,S  ,03/18/2005,,,,
935,FEDEX GROUND ORLANDO,28.461953,-81.427714,http://echo.epa.gov/detailed-facility-report?fid=110005641699,FLR000030817,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,06/23/2005,,722.48,,
936,FEDEX GROUND ORLANDO,28.461953,-81.427714,http://echo.epa.gov/detailed-facility-report?fid=110005641699,FLR000030817,FL,125,FL125,DEP WARNING LETTER,S  ,08/12/2019,,,,
937,FEDEX GROUND ORLANDO,28.461953,-81.427714,http://echo.epa.gov/detailed-facility-report?fid=110005641699,FLR000030817,FL,115,FL115,DEP MEETING,S  ,08/22/2018,,,,
938,FEDEX GROUND ORLANDO,28.461953,-81.427714,http://echo.epa.gov/detailed-facility-report?fid=110005641699,FLR000030817,FL,125,FL125,DEP WARNING LETTER,S  ,02/11/2005,,,,
939,JESSES UNION 76,30.322976,-81.691135,http://echo.epa.gov/detailed-facility-report?fid=110005649281,FLR000043711,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,04/01/1998,,,,
940,TIRES PLUS LLC #6026,30.391111,-81.666667,http://echo.epa.gov/detailed-facility-report?fid=110046085721,FLR000066811,FL,125,FL125,DEP WARNING LETTER,S  ,01/30/2001,,,,
941,TIRES PLUS LLC #6026,30.391111,-81.666667,http://echo.epa.gov/detailed-facility-report?fid=110046085721,FLR000066811,FL,125,FL125,DEP WARNING LETTER,S  ,10/04/2000,,,,
942,TIRES PLUS LLC #6026,30.391111,-81.666667,http://echo.epa.gov/detailed-facility-report?fid=110046085721,FLR000066811,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,04/03/2001,,,,
943,TIRES PLUS LLC #6026,30.391111,-81.666667,http://echo.epa.gov/detailed-facility-report?fid=110046085721,FLR000066811,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,06/13/2012,,,,
944,TIRES PLUS LLC #6026,30.391111,-81.666667,http://echo.epa.gov/detailed-facility-report?fid=110046085721,FLR000066811,FL,125,FL125,DEP WARNING LETTER,S  ,11/06/2002,,,,
945,SPECIALTY ROOFING & COATING CO INC,28.585715000000004,-81.42471,http://echo.epa.gov/detailed-facility-report?fid=110012548494,FLR000073643,FL,315,FL315,DEP CONSENT ORDER,S  ,03/06/2002,,1000.0,,
946,SPECIALTY ROOFING & COATING CO INC,28.585715000000004,-81.42471,http://echo.epa.gov/detailed-facility-report?fid=110012548494,FLR000073643,FL,115,FL115,DEP MEETING,S  ,11/01/2001,,,,
947,SPECIALTY ROOFING & COATING CO INC,28.585715000000004,-81.42471,http://echo.epa.gov/detailed-facility-report?fid=110012548494,FLR000073643,FL,318,FL318,DEP FINAL ADMINISTRATIVE ORDER,S  ,09/14/2001,,,,
948,DIXIE AUTOMOTIVE MACHINE SHOP,30.384952000000002,-81.64723199999997,http://echo.epa.gov/detailed-facility-report?fid=110012582990,FLR000077289,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,01/22/2002,,1000.0,,
949,DIXIE AUTOMOTIVE MACHINE SHOP,30.384952000000002,-81.64723199999997,http://echo.epa.gov/detailed-facility-report?fid=110012582990,FLR000077289,FL,125,FL125,DEP WARNING LETTER,S  ,08/01/2001,,,,
950,JEA PEARL ST WATER & SEWER,30.352221999999998,-81.660833,http://echo.epa.gov/detailed-facility-report?fid=110012550934,FLR000084186,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,09/29/2014,,,,
951,LEES AUTO SERVICE,30.24708,-81.79393,http://echo.epa.gov/detailed-facility-report?fid=110020475788,FLR000112946,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,03/14/2011,,,,
952,ZEE AUTO CENTER,28.540558,-81.397689,http://echo.epa.gov/detailed-facility-report?fid=110022528497,FLR000121202,FL,215,FL215,DEP NOTICE OF VIOLATION (NOV),S  ,08/23/2005,,,,
953,ZEE AUTO CENTER,28.540558,-81.397689,http://echo.epa.gov/detailed-facility-report?fid=110022528497,FLR000121202,FL,315,FL315,DEP CONSENT ORDER,S  ,04/20/2006,,1500.0,,
954,HYDRAULIC HOUSE INC,28.540352000000002,-81.39877299999998,http://echo.epa.gov/detailed-facility-report?fid=110023096380,FLR000123307,FL,125,FL125,DEP WARNING LETTER,S  ,11/02/2005,,,,
955,HYDRAULIC HOUSE INC,28.540352000000002,-81.39877299999998,http://echo.epa.gov/detailed-facility-report?fid=110023096380,FLR000123307,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,06/20/2006,,5350.0,,
956,HYDRAULIC HOUSE INC,28.540352000000002,-81.39877299999998,http://echo.epa.gov/detailed-facility-report?fid=110023096380,FLR000123307,FL,115,FL115,DEP MEETING,S  ,12/05/2005,,,,
957,TIRE KINGDOM #6120,28.51843,-81.37638000000003,http://echo.epa.gov/detailed-facility-report?fid=110038897860,FLR000152728,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,01/27/2014,,,,
958,AMERICAN TECHNICAL CERAMICS,30.305484999999997,-81.561484,http://echo.epa.gov/detailed-facility-report?fid=110000832715,FLD039677810,FL,125,FL125,DEP WARNING LETTER,S  ,05/16/2000,,,,
959,AMERICAN TECHNICAL CERAMICS,30.305484999999997,-81.561484,http://echo.epa.gov/detailed-facility-report?fid=110000832715,FLD039677810,FL,115,FL115,DEP MEETING,S  ,12/05/2000,,,,
960,AMERICAN TECHNICAL CERAMICS,30.305484999999997,-81.561484,http://echo.epa.gov/detailed-facility-report?fid=110000832715,FLD039677810,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,05/18/2005,,,,
961,AMERICAN TECHNICAL CERAMICS,30.305484999999997,-81.561484,http://echo.epa.gov/detailed-facility-report?fid=110000832715,FLD039677810,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,07/13/1994,,3500.0,,
962,AMERICAN TECHNICAL CERAMICS,30.305484999999997,-81.561484,http://echo.epa.gov/detailed-facility-report?fid=110000832715,FLD039677810,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,12/15/2000,,9900.0,,
963,AMERICAN TECHNICAL CERAMICS,30.305484999999997,-81.561484,http://echo.epa.gov/detailed-facility-report?fid=110000832715,FLD039677810,FL,115,FL115,DEP MEETING,S  ,06/08/1994,,,,
964,AMERICAN TECHNICAL CERAMICS,30.305484999999997,-81.561484,http://echo.epa.gov/detailed-facility-report?fid=110000832715,FLD039677810,FL,125,FL125,DEP WARNING LETTER,S  ,04/29/1994,,,,
965,AMERICAN TECHNICAL CERAMICS,30.305484999999997,-81.561484,http://echo.epa.gov/detailed-facility-report?fid=110000832715,FLD039677810,FL,1,HQ385,SINGLE SITE CA/FO,E  ,08/08/2013,,41100.0,,
966,AMERICAN TECHNICAL CERAMICS,30.305484999999997,-81.561484,http://echo.epa.gov/detailed-facility-report?fid=110000832715,FLD039677810,FL,1,HQ210,INITIAL 3008(A) COMPLIANCE,E  ,05/21/2012,,,,
967,CERTIFIED COLLISION REPAIR CENTER,30.308315000000004,-81.73115200000002,http://echo.epa.gov/detailed-facility-report?fid=110002554405,FLD981925357,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,11/08/2002,,9100.0,,
968,CERTIFIED COLLISION REPAIR CENTER,30.308315000000004,-81.73115200000002,http://echo.epa.gov/detailed-facility-report?fid=110002554405,FLD981925357,FL,115,FL115,DEP MEETING,S  ,10/23/2002,,,,
969,CERTIFIED COLLISION REPAIR CENTER,30.308315000000004,-81.73115200000002,http://echo.epa.gov/detailed-facility-report?fid=110002554405,FLD981925357,FL,125,FL125,DEP WARNING LETTER,S  ,08/16/2002,,,,
970,A & A FIBERGLASS,30.337919,-81.675866,http://echo.epa.gov/detailed-facility-report?fid=110000361750,FLD982108110,FL,125,FL125,DEP WARNING LETTER,S  ,07/14/1995,,,,
971,A & A FIBERGLASS,30.337919,-81.675866,http://echo.epa.gov/detailed-facility-report?fid=110000361750,FLD982109274,FL,125,FL125,DEP WARNING LETTER,S  ,07/14/1995,,,,
972,PRESTIGE LINCOLN MERCURY  SHOP 3 ,29.67083,-82.32386,http://echo.epa.gov/detailed-facility-report?fid=110005273042,FLD982137051,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,11/02/2009,,,,
973,PINE HILLS ROAD LANDFILL,28.604669,-81.45056899999999,http://echo.epa.gov/detailed-facility-report?fid=110000611507,FLD984178095,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,03/06/2000,,,,
974,PINE HILLS ROAD LANDFILL,28.604669,-81.45056899999999,http://echo.epa.gov/detailed-facility-report?fid=110000611507,FLD984178095,FL,123,FL123,DEP NON-COMPLIANCE LETTER,S  ,05/21/1998,,,,
975,PINE HILLS ROAD LANDFILL,28.604669,-81.45056899999999,http://echo.epa.gov/detailed-facility-report?fid=110000611507,FLD984178095,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,07/06/2015,,,,
976,PINE HILLS ROAD LANDFILL,28.604669,-81.45056899999999,http://echo.epa.gov/detailed-facility-report?fid=110000611507,FLD984178095,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,06/14/2016,,,,
977,PINE HILLS ROAD LANDFILL,28.604669,-81.45056899999999,http://echo.epa.gov/detailed-facility-report?fid=110000611507,FLD984178095,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,05/15/2018,,,,
978,PINE HILLS ROAD LANDFILL,28.604669,-81.45056899999999,http://echo.epa.gov/detailed-facility-report?fid=110000611507,FLD984178095,FL,125,FL125,DEP WARNING LETTER,S  ,10/31/2019,,,,
979,WESTBROOK SERVICE CORP,28.52525,-81.39707,http://echo.epa.gov/detailed-facility-report?fid=110029270660,FLD984178186,FL,105,FL105,INFORMAL VERBAL ENFORCEMENT,S  ,10/28/2013,,,,
980,FLORIDA PETROLEUM SERVICES INC,28.64645,-81.46188000000002,http://echo.epa.gov/detailed-facility-report?fid=110005603392,FLD984200881,FL,125,FL125,DEP WARNING LETTER,S  ,01/16/1997,,,,
981,MAGIC WAY FACILITIES,28.468897,-81.419668,http://echo.epa.gov/detailed-facility-report?fid=110044938379,FLD984239475,FL,125,FL125,DEP WARNING LETTER,S  ,01/14/2008,,,,
982,MAGIC WAY FACILITIES,28.468897,-81.419668,http://echo.epa.gov/detailed-facility-report?fid=110044938379,FLD984239475,FL,125,FL125,DEP WARNING LETTER,S  ,12/17/1998,,,,
983,MAGIC WAY FACILITIES,28.468897,-81.419668,http://echo.epa.gov/detailed-facility-report?fid=110044938379,FLD984239475,FL,125,FL125,DEP WARNING LETTER,S  ,03/13/2006,,,,
984,MAGIC WAY FACILITIES,28.468897,-81.419668,http://echo.epa.gov/detailed-facility-report?fid=110044938379,FLD984239475,FL,115,FL115,DEP MEETING,S  ,04/07/2008,,,,
985,MAGIC WAY FACILITIES,28.468897,-81.419668,http://echo.epa.gov/detailed-facility-report?fid=110044938379,FLD984239475,FL,315,FL315,DEP CONSENT ORDER,S  ,05/26/1999,,,,
986,MAGIC WAY FACILITIES,28.468897,-81.419668,http://echo.epa.gov/detailed-facility-report?fid=110044938379,FLD984239475,FL,115,FL115,DEP MEETING,S  ,01/20/1999,,,,
987,MAGIC WAY FACILITIES,28.468897,-81.419668,http://echo.epa.gov/detailed-facility-report?fid=110044938379,FLD984239475,FL,312,FL312,DEP SHORT FORM CONSENT ORDER,S  ,07/10/2006,,,,
988,MAGIC WAY FACILITIES,28.468897,-81.419668,http://echo.epa.gov/detailed-facility-report?fid=110044938379,FLD984239475,FL,315,FL315,DEP CONSENT ORDER,S  ,04/20/2009,,1000.0,329278.0,329278.0
