,FAC_NAME,FAC_LAT,FAC_LONG,DFR_URL,REGISTRY_ID,REPORTING_YEAR,PGM_SYS_ACRNM,PGM_SYS_ID,POLLUTANT_NAME,ANNUAL_EMISSION,UNIT_OF_MEASURE,NEI_TYPE,NEI_HAP_VOC_FLAG
689,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2015,TRIS,32078GRGPCSTATE,Chlorine,155.0,Pounds,,
690,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2009,TRIS,32236RCHHLWESTB,Maleic anhydride,202.0,Pounds,,
691,"PORT CONSOLIDATED, INC.",29.6559,-81.63884,http://echo.epa.gov/detailed-facility-report?fid=110070244783,110070244783,2018,TRIS,3217WPRTCN11WAS,Cumene,0.0,Pounds,,
692,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2012,TRIS,32205MTLCN1100N,1-Butanol,32541.541,Pounds,,
693,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2010,TRIS,32236RCHHLWESTB,Cobalt compounds,0.0,Pounds,,
694,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2010,TRIS,32206PRTCN151TA,Toluene,0.0,Pounds,,
695,OLDCASTLE PRECAST INC.,30.38022,-81.74084,http://echo.epa.gov/detailed-facility-report?fid=110009691244,110009691244,2017,TRIS,32219LDCST5995S,Mercury compounds,0.0,Pounds,,
696,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2014,TRIS,32078GRGPCSTATE,Dioxin and dioxin-like compounds -- TRI,0.0013643,Pounds,,
697,SAFETY-KLEEN SYSTEMS (313001),28.806984999999997,-81.317577,http://echo.epa.gov/detailed-facility-report?fid=110000845337,110000845337,2016,TRIS,32771SFTYK6CENT,Benzo[ghi]perylene,0.0,Pounds,,
698,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2013,TRIS,32078GRGPCSTATE,Catechol,0.0,Pounds,,
699,HANSON PIPE & PRECAST - GREEN COVE SPRINGS,29.971225,-81.677308,http://echo.epa.gov/detailed-facility-report?fid=110022411184,110022411184,2011,TRIS,32043HPPGR419US,Lead,0.22,Pounds,,
700,JOHNS MANVILLE  JACKSONVILLE,30.349371,-81.741517,http://echo.epa.gov/detailed-facility-report?fid=110000362170,110000362170,2009,TRIS,32254NRGBR5510W,Diisocyanates -- TRI,16.46,Pounds,,
701,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2011,TRIS,32236RCHHLWESTB,Methanol,160.0,Pounds,,
702,ARGOS USA,28.604640000000003,-81.41834,http://echo.epa.gov/detailed-facility-report?fid=110002533349,110002533349,2013,TRIS,3281WCRDRR519CA,Lead,0.01908,Pounds,,
703,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2014,TRIS,32208SCMGL601CR,Zinc compounds,20.0,Pounds,,
704,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2013,TRIS,32236RCHHLWESTB,Styrene,10222.0,Pounds,,
705,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2010,TRIS,32771CRPPP31BRW,Nitric acid,500.0,Pounds,,
706,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2017,TRIS,32078GRGPCSTATE,Hydrochloric acid,42000.0,Pounds,,
707,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2009,TRIS,32078GRGPCSTATE,Ammonia,100500.0,Pounds,,
708,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2016,TRIS,32602PCRNC5002S,Methanol,156.0,Pounds,,
709,HANSON PIPE & PRECAST - GREEN COVE SPRINGS,29.971225,-81.677308,http://echo.epa.gov/detailed-facility-report?fid=110022411184,110022411184,2018,TRIS,32043HPPGR419US,Lead,0.03046,Pounds,,
710,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2014,TRIS,32078GRGPCSTATE,Formaldehyde,12049.0,Pounds,,
711,"PORT CONSOLIDATED, INC.",29.6559,-81.63884,http://echo.epa.gov/detailed-facility-report?fid=110070244783,110070244783,2018,TRIS,3217WPRTCN11WAS,Xylene,0.0,Pounds,,
712,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2018,TRIS,32078GRGPCSTATE,Ammonia,88520.0,Pounds,,
713,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2013,TRIS,32078GRGPCSTATE,Acetaldehyde,35400.0,Pounds,,
714,"OLDCASTLE RETAIL, INC.",30.320109999999996,-81.75658,http://echo.epa.gov/detailed-facility-report?fid=110009079031,110009079031,2016,TRIS,32254BNSLM6659H,Lead compounds,0.01,Pounds,,
715,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2017,TRIS,32205MTLCN1100N,Manganese,0.0,Pounds,,
716,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2009,TRIS,32078GRGPCSTATE,Formic acid,0.0,Pounds,,
717,"SWISHER INTERNATIONAL, INC.",30.353659999999998,-81.64669,http://echo.epa.gov/detailed-facility-report?fid=110002102634,110002102634,2014,TRIS,32206SWSHR459E1,"Pyridine, 3-(1-methyl-2-pyrrolidinyl)-, (S)-, and salts",250.0,Pounds,,
718,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2015,TRIS,32602PCRNC5002S,Allylamine,0.0,Pounds,,
719,WWF OPERATING CO,30.33271,-81.69951999999998,http://echo.epa.gov/detailed-facility-report?fid=110022522741,110022522741,2013,TRIS,32209WHTWV2262W,Nitrate compounds -- TRI,0.0,Pounds,,
720,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2009,TRIS,32602PCRNC5002S,Hexane,1641.0,Pounds,,
721,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2009,TRIS,32205MTLCN1100N,Manganese,22.0,Pounds,,
722,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2017,TRIS,32254PPRSN155EL,Nitric acid,22.0,Pounds,,
723,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2015,TRIS,32205MTLCN1100N,Manganese,0.022,Pounds,,
724,RYAN FOODS COMPANY,30.33294,-81.7,http://echo.epa.gov/detailed-facility-report?fid=110056536887,110056536887,2011,TRIS,32209LNGLF2198W,Nitrate compounds -- TRI,0.0,Pounds,,
725,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2009,TRIS,32043TMKRF914HA,"1,2,4-Trimethylbenzene",0.0,Pounds,,
726,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2018,TRIS,32236RCHHLWESTB,"1,4-Dioxane",30.0,Pounds,,
727,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2016,TRIS,32206WNSCR1035T,Benzo[ghi]perylene,0.0,Pounds,,
728,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2017,TRIS,32205NNCMP2051N,Copper compounds -- TRI,0.0,Pounds,,
729,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2009,TRIS,32602PCRNC5002S,Dicyclopentadiene,0.0,Pounds,,
730,OLDCASTLE PRECAST INC.,30.38022,-81.74084,http://echo.epa.gov/detailed-facility-report?fid=110009691244,110009691244,2018,TRIS,32219LDCST5995S,Mercury compounds,0.0,Pounds,,
731,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2010,TRIS,32078GRGPCSTATE,Dioxin and dioxin-like compounds -- TRI,0.0017840999999999996,Pounds,,
732,WWF OPERATING CO,30.33271,-81.69951999999998,http://echo.epa.gov/detailed-facility-report?fid=110022522741,110022522741,2017,TRIS,32209WHTWV2262W,Nitric acid,0.0,Pounds,,
733,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2017,TRIS,32809VLVLN1929D,"1,2,4-Trimethylbenzene",0.0,Pounds,,
734,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2009,TRIS,32078GRGPCSTATE,Catechol,0.0,Pounds,,
735,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2018,TRIS,32809VLVLN1929D,"1,2,4-Trimethylbenzene",0.0,Pounds,,
736,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2010,TRIS,32078GRGPCSTATE,Benzo[ghi]perylene,2.0,Pounds,,
737,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2018,TRIS,32602PCRNC5002S,Toluene,117.0,Pounds,,
738,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2018,TRIS,32205NNCMP2051N,Chlorine,349.0,Pounds,,
739,UNITED STATES GYPSUM CO.,30.381790000000002,-81.63793000000003,http://echo.epa.gov/detailed-facility-report?fid=110001737014,110001737014,2011,TRIS,32208NTDST6825E,Mercury compounds,28.83,Pounds,,
740,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2014,TRIS,32205MTLCN1100N,Manganese,0.029,Pounds,,
741,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2017,TRIS,32236RCHHLWESTB,Cobalt compounds,0.0,Pounds,,
742,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2018,TRIS,32236RCHHLWESTB,Styrene,11320.0,Pounds,,
743,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2010,TRIS,32205MTLCN1100N,Sulfuric acid,135.0,Pounds,,
744,WWF OPERATING CO,30.33271,-81.69951999999998,http://echo.epa.gov/detailed-facility-report?fid=110022522741,110022522741,2012,TRIS,32209WHTWV2262W,Nitric acid,0.0,Pounds,,
745,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2013,TRIS,32236RCHHLWESTB,Cobalt compounds,0.0,Pounds,,
746,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2016,TRIS,32206PRTCN151TA,"1,2,4-Trimethylbenzene",0.0,Pounds,,
747,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2017,TRIS,32205NNCMP2051N,Chlorine,349.0,Pounds,,
748,HANSON PIPE & PRECAST - GREEN COVE SPRINGS,29.971225,-81.677308,http://echo.epa.gov/detailed-facility-report?fid=110022411184,110022411184,2012,TRIS,32043HPPGR419US,Lead,0.23,Pounds,,
749,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2013,TRIS,32043TMKRF914HA,"1,2,4-Trimethylbenzene",0.0,Pounds,,
750,JONES CHEMICAL,30.340998,-81.627273,http://echo.epa.gov/detailed-facility-report?fid=110000361910,110000361910,2011,TRIS,32206JNSCH1433T,Chlorine,4.0,Pounds,,
751,METAL CONTAINER CORP - JACKSONVILLE CAN PLANT,30.339173,-81.744755,http://echo.epa.gov/detailed-facility-report?fid=110000361821,110000361821,2010,TRIS,32205MTLCN1100N,Copper compounds -- TRI,0.0,Pounds,,
752,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2016,TRIS,32809VLVLN1929D,Zinc compounds,0.0,Pounds,,
753,"QORVO US, INC.",28.650378000000003,-81.466674,http://echo.epa.gov/detailed-facility-report?fid=110005991178,110005991178,2012,TRIS,32703TRQNT1818S,N-Methyl-2-pyrrolidone,1463.0,Pounds,,
754,ARGOS USA,28.604640000000003,-81.41834,http://echo.epa.gov/detailed-facility-report?fid=110002533349,110002533349,2015,TRIS,3281WCRDRR519CA,Lead,0.049,Pounds,,
755,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2009,TRIS,32078GRGPCSTATE,Hydrochloric acid,63000.0,Pounds,,
756,UNIVAR USA INC,30.323793,-81.74232099999998,http://echo.epa.gov/detailed-facility-report?fid=110000523023,110000523023,2011,TRIS,32254PPRSN155EL,Methanol,256.0,Pounds,,
757,VCNA PRESTIGE CONCRETE-GREEN COVE SPRINGS,29.961761,-81.673796,http://echo.epa.gov/detailed-facility-report?fid=110060261130,110060261130,2015,TRIS,3204WVCNPR1219C,Lead,0.02453,Pounds,,
758,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2016,TRIS,32809VLVLN1929D,Naphthalene,0.0,Pounds,,
759,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2018,TRIS,32078GRGPCSTATE,Lead compounds,23.0,Pounds,,
760,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2010,TRIS,32208SCMGL601CR,Hydrochloric acid,17.0,Pounds,,
761,WWF OPERATING CO,30.33271,-81.69951999999998,http://echo.epa.gov/detailed-facility-report?fid=110022522741,110022522741,2018,TRIS,32209WHTWV2262W,Nitrate compounds -- TRI,0.0,Pounds,,
762,CHEMICAL SYSTEMS OF ORLANDO INCORPORATED,28.723333,-81.582306,http://echo.epa.gov/detailed-facility-report?fid=110000363008,110000363008,2014,TRIS,32798CHMCL6429W,Nitric acid,0.0,Pounds,,
763,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2011,TRIS,32208SCMGL601CR,"Certain glycol ethers, a limited set -- TRI",5.0,Pounds,,
764,GCP APPLIED TECHNOLOGIES INC,28.731348999999998,-81.61709599999998,http://echo.epa.gov/detailed-facility-report?fid=110000363017,110000363017,2016,TRIS,32798WRGRC6445W,Nitrate compounds -- TRI,0.0,Pounds,,
765,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2015,TRIS,32236RCHHLWESTB,"1,4-Dioxane",30.0,Pounds,,
766,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2015,TRIS,32236RCHHLWESTB,Styrene,11375.0,Pounds,,
767,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2017,TRIS,32809VLVLN1929D,Xylene,0.0,Pounds,,
768,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2016,TRIS,32236RCHHLWESTB,Styrene,11927.0,Pounds,,
769,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2017,TRIS,32078GRGPCSTATE,Acetaldehyde,37300.0,Pounds,,
770,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2011,TRIS,32205NNCMP2051N,Copper compounds -- TRI,0.0,Pounds,,
771,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2014,TRIS,32771CRPPP31BRW,Nickel,0.0,Pounds,,
772,RYAN FOODS COMPANY,30.33294,-81.7,http://echo.epa.gov/detailed-facility-report?fid=110056536887,110056536887,2016,TRIS,32209LNGLF2198W,Nitrate compounds -- TRI,0.0,Pounds,,
773,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2018,TRIS,32208SCMGL601CR,Hydrochloric acid,257.0,Pounds,,
774,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2016,TRIS,32206PRTCN151TA,Toluene,0.0,Pounds,,
775,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2012,TRIS,32236RCHHLWESTB,Maleic anhydride,252.0,Pounds,,
776,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2014,TRIS,32078GRGPCSTATE,Formic acid,0.0,Pounds,,
777,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2014,TRIS,32078GRGPCSTATE,Chlorine dioxide,245.0,Pounds,,
778,IFF CHEMICAL HOLDINGS INC,30.34774,-81.7494,http://echo.epa.gov/detailed-facility-report?fid=110000361830,110000361830,2017,TRIS,32205NNCMP2051N,Propionaldehyde,134.0,Pounds,,
779,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2010,TRIS,32206PRTCN151TA,Methyl tert-butyl ether,0.0,Pounds,,
780,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2016,TRIS,32206PRTCN151TA,Benzene,0.0,Pounds,,
781,TAMKO BUILDING PRODUCTS INC,29.977221000000004,-81.66853,http://echo.epa.gov/detailed-facility-report?fid=110000498603,110000498603,2014,TRIS,32043TMKRF914HA,"1,2,4-Trimethylbenzene",0.0,Pounds,,
782,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2017,TRIS,32078GRGPCSTATE,Formaldehyde,11047.0,Pounds,,
783,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2017,TRIS,32078GRGPCSTATE,Methanol,379000.0,Pounds,,
784,PORT CONSOLIDATED INC.,30.34168,-81.62897,http://echo.epa.gov/detailed-facility-report?fid=110031019083,110031019083,2015,TRIS,32206PRTCN151TA,Toluene,0.0,Pounds,,
785,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2015,TRIS,32078GRGPCSTATE,Barium compounds -- TRI ,559.0,Pounds,,
786,"FRITO-LAY, INC.",28.5772,-81.417067,http://echo.epa.gov/detailed-facility-report?fid=110058220429,110058220429,2014,TRIS,32808FRTLY2800S,Nitric acid,0.0,Pounds,,
787,CORE PIPE PRODUCTS INC,28.809882,-81.295029,http://echo.epa.gov/detailed-facility-report?fid=110005591797,110005591797,2013,TRIS,32771CRPPP31BRW,Nickel,0.0,Pounds,,
788,GCP APPLIED TECHNOLOGIES INC,28.731348999999998,-81.61709599999998,http://echo.epa.gov/detailed-facility-report?fid=110000363017,110000363017,2011,TRIS,32798WRGRC6445W,Nitrate compounds -- TRI,0.0,Pounds,,
789,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,29.681083,-81.680217,http://echo.epa.gov/detailed-facility-report?fid=110000588604,110000588604,2014,TRIS,32078GRGPCSTATE,Benzo[ghi]perylene,1.9,Pounds,,
790,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2017,TRIS,32208SCMGL601CR,"Certain glycol ethers, a limited set -- TRI",5.0,Pounds,,
791,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2009,TRIS,32206WNSCR1035T,Polycyclic aromatic compounds -- TRI,3.1,Pounds,,
792,JOHNS MANVILLE  JACKSONVILLE,30.349371,-81.741517,http://echo.epa.gov/detailed-facility-report?fid=110000362170,110000362170,2014,TRIS,32254NRGBR5510W,Diisocyanates -- TRI,12.31,Pounds,,
793,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2011,TRIS,32602PCRNC5002S,Ammonia,800.0,Pounds,,
794,SIVANCE LLC,29.706538000000002,-82.265323,http://echo.epa.gov/detailed-facility-report?fid=110000520703,110000520703,2009,TRIS,32602PCRNC5002S,HCFC-123,0.0,Pounds,,
795,"OWENS CORNING ASPHALT ROOFING, LLC",30.336691,-81.629304,http://echo.epa.gov/detailed-facility-report?fid=110000361938,110000361938,2011,TRIS,32206WNSCR1035T,Benzo[ghi]perylene,0.0,Pounds,,
796,REICHHOLD LLC,30.326893,-81.745758,http://echo.epa.gov/detailed-facility-report?fid=110000498612,110000498612,2010,TRIS,32236RCHHLWESTB,Dicyclopentadiene,340.0,Pounds,,
797,"OLDCASTLE RETAIL, INC.",30.320109999999996,-81.75658,http://echo.epa.gov/detailed-facility-report?fid=110009079031,110009079031,2010,TRIS,32254BNSLM6659H,Lead compounds,0.0,Pounds,,
798,RENESSENZ LLC JACKSONVILLE,30.380131,-81.664313,http://echo.epa.gov/detailed-facility-report?fid=110000361965,110000361965,2010,TRIS,32208SCMGL601CR,"Certain glycol ethers, a limited set -- TRI",5.0,Pounds,,
799,MODERN WELDING COMPANY OF FLORIDA,28.522340000000003,-81.38311,http://echo.epa.gov/detailed-facility-report?fid=110000363044,110000363044,2014,TRIS,32806MDRNW1801A,Styrene,3891.0,Pounds,,
800,PORT CONSOLIDATED INC,28.459563,-81.403449,http://echo.epa.gov/detailed-facility-report?fid=110000363179,110000363179,2018,TRIS,32809VLVLN1929D,Naphthalene,0.0,Pounds,,
801,ARGOS READY MIX - ROOSEVELT CBP,30.213720000000002,-81.70433,http://echo.epa.gov/detailed-facility-report?fid=110006780475,110006780475,2012,TRIS,3221WFLRDR7332R,Lead,0.01862,Pounds,,
